transaction_id,transaction_date,transaction_time,transaction_qty,store_id,store_location,unit_price,product_category,product_type
1795,04/12/2023,11:38:28,5,1,Amsterdam,4.5,Chocolate,Hot chocolate
1796,04/16/2023,11:15:02,4,,Utrecht,4.25,Coffee,Syrup coffee
1797,04/12/2023,11:33:28,3,2,Utrecht,4.5,Chocolate,Hot chocolate
1798,04/13/2023,14:32:38,1,1,Amsterdam,3.5,Tea,Herbal tea
1799,04/12/2023,11:16:03,4,2,Utrecht,3.0,Bakery,Scone
1800,04/16/2023,09:38:19,2,2,Utrecht,3.5,Coffee,Milk coffee
1801,04/16/2023,09:57:07,2,1,Amsterdam,3.15,Tea,Green tea
1802,04/13/2023,10:59:05,1,3,Eindhoven,3.0,Tea,Black tea
1803,04/12/2023,08:35:24,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
1804,04/12/2023,09:26:17,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1805,04/15/2023,09:41:37,2,2,Utrecht,3.0,Bakery,Scone
1806,04/13/2023,14:47:13,1,1,Amsterdam,3.5,Coffee,Milk coffee
1807,04/11/2023,16:10:43,1,2,Utrecht,6.3,Coffee,Organic blended coffee
1808,04/13/2023,13:27:08,1,1,Amsterdam,3.0,Tea,Black tea
1809,04/15/2023,08:46:32,1,3,Eindhoven,3.5,Tea,Herbal tea
1810,04/16/2023,15:23:06,2,2,Utrecht,3.0,Bakery,Scone
1811,04/15/2023,09:25:52,2,2,Utrecht,3.5,Bakery,Pie
1812,04/13/2023,09:01:50,2,1,Amsterdam,3.0,Bakery,Scone
1813,04/13/2023,10:36:33,2,2,Utrecht,3.25,Tea,Chai tea
1814,04/15/2023,07:47:51,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1815,04/10/2023,08:24:36,1,2,Utrecht,3.75,Bakery,Sandwich
1816,04/15/2023,08:54:46,1,2,Utrecht,3.5,Tea,Herbal tea
1817,04/11/2023,18:01:30,2,3,Eindhoven,3.75,Bakery,Sandwich
1818,04/16/2023,17:40:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1819,04/10/2023,07:37:37,1,2,Utrecht,3.0,Tea,Black tea
1820,04/13/2023,17:55:31,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1821,04/12/2023,16:09:58,1,2,Utrecht,3.0,Bakery,Scone
1822,04/12/2023,10:39:57,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1823,04/13/2023,15:04:16,4,2,Utrecht,3.5,Bakery,Pie
1824,04/15/2023,18:41:04,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1825,04/12/2023,15:43:23,3,3,Eindhoven,3.25,Tea,Chai tea
1826,04/14/2023,11:43:36,2,,Utrecht,3.0,Bakery,Scone
1827,04/11/2023,16:58:54,1,2,Utrecht,3.5,Tea,Herbal tea
1828,04/10/2023,17:43:45,1,2,Utrecht,3.15,Tea,Green tea
1829,04/12/2023,10:42:40,4,3,Eindhoven,3.0,Tea,Black tea
1830,04/10/2023,12:55:47,2,1,Amsterdam,3.5,Tea,Herbal tea
1831,04/16/2023,17:56:28,1,3,Eindhoven,4.25,Coffee,Syrup coffee
1832,04/12/2023,08:32:12,1,2,Utrecht,3.0,Bakery,Scone
1833,04/11/2023,12:16:52,5,2,Utrecht,3.5,Coffee,Milk coffee
1834,04/13/2023,10:10:27,1,2,Utrecht,3.15,Tea,Green tea
1835,04/16/2023,06:11:40,2,3,Eindhoven,3.5,Bakery,Pie
1836,04/15/2023,19:35:12,2,1,Amsterdam,3.0,Tea,Black tea
1837,04/14/2023,06:29:54,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1838,04/15/2023,10:15:07,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1839,04/11/2023,15:39:50,1,2,Utrecht,4.25,Coffee,Syrup coffee
1840,04/14/2023,10:39:11,1,1,Amsterdam,4.25,Coffee,Syrup coffee
1841,04/13/2023,09:19:17,1,3,Eindhoven,3.15,Tea,Green tea
1842,04/15/2023,11:03:01,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
1843,04/16/2023,15:36:58,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1844,04/10/2023,17:48:15,5,1,Amsterdam,3.75,Bakery,Sandwich
1845,04/14/2023,10:21:03,2,2,Utrecht,3.75,Bakery,Sandwich
1846,04/10/2023,11:20:11,1,2,Utrecht,3.75,Bakery,Sandwich
1847,04/16/2023,09:10:26,2,3,Eindhoven,3.0,Bakery,Scone
1848,04/14/2023,09:26:22,2,1,Amsterdam,3.5,Tea,Herbal tea
1849,04/14/2023,11:48:55,4,,Utrecht,3.25,Tea,Chai tea
1850,04/13/2023,14:31:49,1,1,Amsterdam,3.25,Tea,Chai tea
1851,04/13/2023,08:57:25,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1852,04/15/2023,08:07:52,4,3,Eindhoven,3.5,Bakery,Pie
1853,04/15/2023,17:19:06,1,2,Utrecht,3.0,Tea,Black tea
1854,04/16/2023,13:27:29,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1855,04/13/2023,19:38:57,2,3,Eindhoven,3.5,Tea,Herbal tea
1856,04/10/2023,12:13:46,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1857,04/12/2023,13:47:14,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1858,04/12/2023,10:43:04,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1859,04/16/2023,11:37:41,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1860,04/16/2023,08:39:23,2,1,Amsterdam,3.5,Tea,Herbal tea
1861,04/16/2023,11:49:27,1,2,Utrecht,3.5,Tea,Herbal tea
1862,04/12/2023,18:21:03,1,2,Utrecht,2.0,Coffee,Black coffee
1863,04/11/2023,11:15:08,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
1864,04/16/2023,18:04:20,1,3,Eindhoven,3.5,Coffee,Milk coffee
1865,04/13/2023,13:35:29,4,2,Utrecht,4.5,Chocolate,Hot chocolate
1866,04/11/2023,12:57:20,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1867,04/15/2023,17:09:55,1,2,Utrecht,3.5,Bakery,Pie
1868,04/15/2023,07:39:17,1,1,Amsterdam,3.5,Tea,Herbal tea
1869,04/15/2023,11:20:03,1,1,Amsterdam,3.15,Tea,Green tea
1870,04/10/2023,17:27:11,4,2,Utrecht,3.75,Bakery,Sandwich
1871,04/13/2023,07:20:20,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1872,04/14/2023,11:08:50,2,1,Amsterdam,3.5,Tea,Herbal tea
1873,04/10/2023,16:57:30,1,1,Amsterdam,3.15,Tea,Green tea
1874,04/15/2023,08:11:47,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
1875,04/14/2023,11:42:07,4,2,Utrecht,3.5,Tea,Herbal tea
1876,04/16/2023,11:21:49,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
1877,04/16/2023,10:09:46,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1878,04/15/2023,07:21:20,1,2,Utrecht,3.5,Coffee,Milk coffee
1879,04/14/2023,12:26:00,2,1,Amsterdam,3.5,Tea,Herbal tea
1880,04/14/2023,17:35:59,2,2,Utrecht,2.0,Coffee,Black coffee
1881,04/12/2023,12:15:41,2,1,Amsterdam,3.0,Bakery,Scone
1882,04/14/2023,09:27:58,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1883,04/13/2023,19:35:55,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
1884,04/15/2023,17:00:07,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
1885,04/16/2023,17:51:28,3,2,Utrecht,3.5,Tea,Herbal tea
1886,04/15/2023,08:03:14,1,1,Amsterdam,3.5,Tea,Herbal tea
1887,04/15/2023,08:46:07,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1888,04/12/2023,18:32:16,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
1889,04/13/2023,15:31:48,1,2,Utrecht,4.25,Coffee,Syrup coffee
1890,04/15/2023,09:18:04,2,2,Utrecht,3.75,Bakery,Sandwich
1891,04/14/2023,10:57:01,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1892,04/16/2023,13:51:42,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1893,04/16/2023,19:08:37,2,,Eindhoven,3.15,Tea,Green tea
1894,04/13/2023,16:24:05,5,2,Utrecht,6.3,Coffee,Organic blended coffee
1895,04/13/2023,18:49:01,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1896,04/15/2023,16:26:40,2,2,Utrecht,3.5,Bakery,Pie
1897,04/15/2023,08:10:46,4,2,Utrecht,3.5,Bakery,Pie
1898,04/15/2023,07:53:24,4,1,Amsterdam,4.5,Chocolate,Hot chocolate
1899,04/12/2023,18:16:24,2,1,Amsterdam,3.25,Tea,Chai tea
1900,04/10/2023,09:48:36,1,2,Utrecht,3.5,Bakery,Pie
1901,04/13/2023,08:05:16,1,3,Eindhoven,3.25,Tea,Chai tea
1902,04/15/2023,09:25:04,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
1903,04/16/2023,11:40:57,4,1,Amsterdam,3.15,Tea,Green tea
1904,04/11/2023,09:11:01,2,2,Utrecht,3.0,Tea,Black tea
1905,04/12/2023,11:56:28,3,2,Utrecht,3.5,Bakery,Pie
1906,04/10/2023,10:31:31,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1907,04/12/2023,14:24:46,1,1,Amsterdam,3.0,Bakery,Scone
1908,04/11/2023,11:53:41,1,1,Amsterdam,3.5,Tea,Herbal tea
1909,04/16/2023,16:03:40,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1910,04/10/2023,11:21:16,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1911,04/12/2023,11:53:38,5,3,Eindhoven,4.5,Chocolate,Hot chocolate
1912,04/11/2023,11:42:55,4,2,Utrecht,2.0,Coffee,Black coffee
1913,04/12/2023,10:44:26,1,3,Eindhoven,3.5,Bakery,Pie
1914,04/14/2023,17:43:27,1,2,Utrecht,3.5,Tea,Herbal tea
1915,04/15/2023,14:02:07,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1916,04/10/2023,09:37:18,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1917,04/13/2023,19:33:38,2,3,Eindhoven,3.5,Bakery,Pie
1918,04/16/2023,17:49:34,3,3,Eindhoven,4.25,Coffee,Syrup coffee
1919,04/11/2023,16:28:15,1,3,Eindhoven,3.5,Tea,Herbal tea
1920,04/15/2023,06:47:45,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1921,04/12/2023,14:44:30,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
1922,04/13/2023,10:00:10,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1923,04/11/2023,10:41:56,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1924,04/13/2023,16:32:07,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
1925,04/15/2023,08:54:29,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1926,04/16/2023,17:35:42,6,3,Eindhoven,4.5,Chocolate,Hot chocolate
1927,04/15/2023,10:36:08,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
1928,04/11/2023,14:49:39,3,2,Utrecht,4.5,Chocolate,Hot chocolate
1929,04/14/2023,17:43:55,2,3,Eindhoven,3.5,Tea,Herbal tea
1930,04/16/2023,13:56:17,1,1,Amsterdam,3.0,Bakery,Scone
1931,04/11/2023,12:27:03,1,3,Eindhoven,3.5,Bakery,Pie
1932,04/16/2023,10:42:48,1,3,Eindhoven,4.25,Coffee,Syrup coffee
1933,04/11/2023,18:45:05,2,1,Amsterdam,2.0,Coffee,Black coffee
1934,04/14/2023,09:10:56,1,2,Utrecht,3.75,Bakery,Sandwich
1935,04/10/2023,15:53:47,1,2,Utrecht,3.5,Bakery,Pie
1936,04/15/2023,07:12:28,2,1,Amsterdam,4.25,Coffee,Syrup coffee
1937,04/11/2023,07:16:01,1,2,Utrecht,3.75,Bakery,Sandwich
1938,04/14/2023,11:12:16,2,1,Amsterdam,3.5,Bakery,Pie
1939,04/12/2023,17:30:10,4,2,Utrecht,2.0,Coffee,Black coffee
1940,04/13/2023,09:51:27,2,1,Amsterdam,3.0,Bakery,Scone
1941,04/13/2023,14:40:51,2,1,Amsterdam,3.5,Coffee,Milk coffee
1942,04/16/2023,06:26:55,4,3,Eindhoven,3.5,Tea,Herbal tea
1943,04/14/2023,17:07:53,2,2,Utrecht,3.5,Coffee,Milk coffee
1944,04/15/2023,13:08:35,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
1945,04/15/2023,09:43:10,2,1,Amsterdam,3.15,Tea,Green tea
1946,04/11/2023,11:58:58,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1947,04/11/2023,12:26:30,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1948,04/13/2023,17:17:06,2,2,Utrecht,3.5,Tea,Herbal tea
1949,04/14/2023,18:44:29,3,1,Amsterdam,3.0,Tea,Black tea
1950,04/15/2023,11:01:25,2,1,Amsterdam,3.0,Bakery,Scone
1951,04/15/2023,12:50:47,1,,Amsterdam,3.0,Bakery,Scone
1952,04/11/2023,12:28:30,1,1,Amsterdam,3.25,Tea,Chai tea
1953,04/15/2023,07:09:47,1,3,Eindhoven,3.0,Bakery,Scone
1954,,12:55:11,1,2,Utrecht,6.3,Coffee,Organic blended coffee
1955,04/10/2023,09:05:49,1,2,Utrecht,3.0,Bakery,Scone
1956,04/16/2023,14:04:18,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
1957,04/16/2023,13:15:52,1,1,Amsterdam,3.25,Tea,Chai tea
1958,04/10/2023,08:21:32,2,1,Amsterdam,3.0,Bakery,Scone
1959,04/14/2023,14:40:38,2,1,Amsterdam,3.5,Bakery,Pie
1960,04/13/2023,08:34:21,1,3,Eindhoven,3.0,Tea,Black tea
1961,04/13/2023,17:00:47,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1962,04/11/2023,13:09:23,5,2,Utrecht,6.3,Coffee,Organic blended coffee
1963,04/12/2023,19:22:19,2,3,Eindhoven,3.5,Bakery,Pie
1964,04/15/2023,18:53:27,1,1,Amsterdam,3.5,Bakery,Pie
1965,04/13/2023,17:16:07,2,3,Eindhoven,3.0,Bakery,Scone
1966,04/12/2023,17:10:16,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1967,04/16/2023,09:37:09,3,3,Eindhoven,3.0,Tea,Black tea
1968,04/16/2023,12:31:36,1,1,Amsterdam,3.5,Bakery,Pie
1969,04/11/2023,17:47:09,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1970,04/13/2023,15:29:21,1,2,Utrecht,3.25,Tea,Chai tea
1971,04/12/2023,17:53:07,1,2,Utrecht,3.75,Bakery,Sandwich
1972,04/15/2023,17:48:49,3,3,Eindhoven,3.75,Bakery,Sandwich
1973,04/16/2023,18:17:08,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
1974,04/11/2023,08:14:06,6,,Utrecht,3.5,Coffee,Milk coffee
1975,,16:06:10,2,2,Utrecht,3.75,Bakery,Sandwich
1976,04/16/2023,16:22:32,4,2,Utrecht,3.5,Bakery,Pie
1977,04/16/2023,17:24:09,3,2,Utrecht,3.0,Bakery,Scone
1978,04/16/2023,11:41:57,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
1979,04/14/2023,10:30:04,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
1980,04/12/2023,06:25:20,1,2,Utrecht,6.3,Coffee,Organic blended coffee
1981,04/13/2023,09:43:07,1,2,Utrecht,3.5,Bakery,Pie
1982,04/11/2023,08:22:49,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1983,04/11/2023,08:31:10,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1984,04/14/2023,16:53:43,3,3,Eindhoven,3.0,Bakery,Scone
1985,04/16/2023,08:42:38,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
1986,04/14/2023,18:50:55,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
1987,04/13/2023,10:59:24,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
1988,04/15/2023,19:51:24,2,1,Amsterdam,3.5,Bakery,Pie
1989,04/11/2023,10:16:49,1,2,Utrecht,3.5,Coffee,Milk coffee
1990,04/13/2023,10:36:25,1,2,Utrecht,3.0,Tea,Black tea
1991,04/10/2023,16:20:14,1,2,Utrecht,4.5,Chocolate,Hot chocolate
1992,04/11/2023,14:22:47,2,1,Amsterdam,3.5,Tea,Herbal tea
1993,04/13/2023,10:48:29,1,2,Utrecht,3.5,Tea,Herbal tea
1994,04/13/2023,17:37:29,2,2,Utrecht,4.5,Chocolate,Hot chocolate
1995,04/14/2023,16:00:42,2,2,Utrecht,6.3,Coffee,Organic blended coffee
1996,04/14/2023,11:18:15,2,1,Amsterdam,3.5,Coffee,Milk coffee
1997,04/12/2023,14:21:55,2,1,Amsterdam,3.25,Tea,Chai tea
1998,04/11/2023,09:36:24,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
1999,04/15/2023,15:15:24,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
2000,04/12/2023,08:03:45,2,,Eindhoven,3.5,Bakery,Pie
2001,04/13/2023,09:03:02,1,3,Eindhoven,3.0,Bakery,Scone
2002,04/14/2023,16:46:46,3,3,Eindhoven,4.5,Chocolate,Hot chocolate
2003,04/16/2023,15:12:02,1,2,Utrecht,3.5,Coffee,Milk coffee
2004,04/13/2023,11:38:30,2,2,Utrecht,3.0,Bakery,Scone
2005,04/13/2023,06:16:32,2,3,Eindhoven,3.5,Bakery,Pie
2006,04/13/2023,13:55:31,1,2,Utrecht,4.5,Chocolate,Hot chocolate
2007,04/13/2023,07:05:55,6,1,Amsterdam,3.0,Bakery,Scone
2008,04/14/2023,12:21:44,2,1,Amsterdam,3.0,Tea,Black tea
2009,04/13/2023,19:30:22,2,2,Utrecht,3.0,Bakery,Scone
2010,04/10/2023,14:40:59,1,1,Amsterdam,3.75,Bakery,Sandwich
2011,04/11/2023,08:29:11,1,3,Eindhoven,3.0,Bakery,Scone
2012,04/15/2023,17:29:23,1,2,Utrecht,3.5,Tea,Herbal tea
2013,04/13/2023,08:56:58,1,3,Eindhoven,3.0,Bakery,Scone
2014,04/10/2023,08:24:10,1,2,Utrecht,3.0,Bakery,Scone
2015,04/13/2023,08:42:38,2,2,Utrecht,3.0,Bakery,Scone
2016,04/16/2023,17:05:10,1,2,Utrecht,2.0,Coffee,Black coffee
2017,04/11/2023,08:39:20,2,3,Eindhoven,3.75,Bakery,Sandwich
2018,04/14/2023,19:19:12,1,2,Utrecht,4.5,Chocolate,Hot chocolate
2019,04/12/2023,11:18:58,2,2,Utrecht,4.5,Chocolate,Hot chocolate
2020,04/12/2023,10:41:53,2,3,Eindhoven,3.75,Bakery,Sandwich
2021,04/11/2023,09:28:41,1,2,Utrecht,3.5,Bakery,Pie
2022,04/16/2023,10:11:58,2,3,Eindhoven,4.5,Chocolate,Hot chocolate
2023,04/13/2023,13:51:06,2,2,Utrecht,3.5,Bakery,Pie
2024,04/11/2023,13:01:00,2,1,Amsterdam,3.75,Bakery,Sandwich
2025,04/12/2023,09:53:24,5,2,Utrecht,3.5,Bakery,Pie
2026,04/12/2023,10:09:15,1,3,Eindhoven,3.5,Tea,Herbal tea
2027,04/12/2023,06:41:39,1,1,Amsterdam,3.25,Tea,Chai tea
2028,04/11/2023,11:46:53,5,1,Amsterdam,3.15,Tea,Green tea
2029,04/13/2023,12:50:24,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
2030,04/15/2023,15:41:26,4,3,Eindhoven,3.75,Bakery,Sandwich
2031,04/15/2023,08:34:13,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
2032,04/15/2023,15:10:45,2,3,Eindhoven,3.0,Tea,Black tea
2033,04/13/2023,08:53:45,2,1,Amsterdam,4.25,Coffee,Syrup coffee
2034,04/15/2023,11:23:00,1,3,Eindhoven,3.15,Tea,Green tea
2035,04/16/2023,16:13:57,3,2,Utrecht,3.5,Bakery,Pie
2036,04/13/2023,17:28:31,2,3,Eindhoven,3.0,Bakery,Scone
2037,04/15/2023,17:08:51,2,2,Utrecht,4.5,Chocolate,Hot chocolate
2038,04/16/2023,12:05:30,1,1,Amsterdam,3.5,Coffee,Milk coffee
2039,04/15/2023,16:01:41,1,2,Utrecht,3.5,Tea,Herbal tea
2040,04/12/2023,12:51:30,1,3,Eindhoven,3.75,Bakery,Sandwich
2041,04/11/2023,06:44:04,1,2,Utrecht,3.75,Bakery,Sandwich
2042,04/14/2023,18:42:14,2,1,Amsterdam,3.0,Tea,Black tea
2043,04/15/2023,11:41:54,2,1,Amsterdam,2.0,Coffee,Black coffee
2044,04/15/2023,06:11:01,2,2,Utrecht,3.0,Tea,Black tea
2045,04/13/2023,17:03:04,4,3,Eindhoven,4.5,Chocolate,Hot chocolate
2046,04/11/2023,09:45:52,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
2047,04/15/2023,10:10:23,1,2,Utrecht,3.0,Tea,Black tea
2048,04/15/2023,12:20:25,2,1,Amsterdam,3.75,Bakery,Sandwich
2049,04/15/2023,09:21:14,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
2050,04/12/2023,17:59:46,2,2,Utrecht,3.5,Coffee,Milk coffee
2051,04/13/2023,09:55:42,1,2,Utrecht,3.75,Bakery,Sandwich
2052,04/12/2023,13:28:02,3,3,Eindhoven,3.15,Tea,Green tea
2053,04/15/2023,08:27:56,1,2,Utrecht,6.3,Coffee,Organic blended coffee
2054,04/13/2023,16:27:18,3,1,Amsterdam,4.5,Chocolate,Hot chocolate
2055,04/15/2023,07:14:14,2,3,Eindhoven,3.0,Tea,Black tea
2056,04/12/2023,17:34:56,1,3,Eindhoven,3.5,Coffee,Milk coffee
2057,04/13/2023,10:43:25,3,1,Amsterdam,3.0,Tea,Black tea
2058,04/16/2023,11:30:50,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
2059,04/15/2023,16:01:36,1,2,Utrecht,4.25,Coffee,Syrup coffee
2060,04/16/2023,11:39:03,1,2,Utrecht,3.15,Tea,Green tea
2061,04/15/2023,17:34:01,1,1,Amsterdam,3.5,Tea,Herbal tea
2062,04/14/2023,13:28:01,1,3,Eindhoven,4.5,Chocolate,Hot chocolate
2063,04/16/2023,14:09:49,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
2064,04/15/2023,17:35:35,4,2,Utrecht,4.5,Chocolate,Hot chocolate
2065,04/15/2023,14:59:35,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
2066,04/14/2023,10:26:39,1,3,Eindhoven,3.0,Bakery,Scone
2067,04/14/2023,15:50:51,1,1,Amsterdam,3.0,Bakery,Scone
2068,04/14/2023,11:04:36,1,2,Utrecht,3.5,Tea,Herbal tea
2069,04/15/2023,10:41:14,1,2,Utrecht,3.5,Bakery,Pie
2070,04/12/2023,14:18:54,2,2,Utrecht,3.5,Coffee,Milk coffee
2071,04/14/2023,08:19:40,2,,Eindhoven,3.75,Bakery,Sandwich
2072,04/13/2023,12:16:01,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
2073,04/16/2023,11:44:48,1,2,Utrecht,3.75,Bakery,Sandwich
2074,04/14/2023,11:15:17,2,2,Utrecht,3.25,Tea,Chai tea
2075,04/16/2023,13:38:59,2,3,Eindhoven,3.75,Bakery,Sandwich
2076,04/14/2023,17:19:04,2,2,Utrecht,4.5,Chocolate,Hot chocolate
2077,04/11/2023,14:38:02,2,1,Amsterdam,4.5,Chocolate,Hot chocolate
2078,04/16/2023,07:04:37,1,3,Eindhoven,6.3,Coffee,Organic blended coffee
2079,04/16/2023,09:03:45,2,2,Utrecht,3.15,Tea,Green tea
2080,04/14/2023,09:24:04,1,3,Eindhoven,3.5,Coffee,Milk coffee
2081,04/12/2023,13:54:45,2,1,Amsterdam,6.3,Coffee,Organic blended coffee
2082,04/15/2023,06:50:34,4,1,Amsterdam,3.5,Tea,Herbal tea
2083,04/12/2023,09:27:57,2,1,Amsterdam,2.0,Coffee,Black coffee
2084,04/14/2023,15:06:58,2,1,Amsterdam,4.25,Coffee,Syrup coffee
2085,04/12/2023,14:28:18,2,1,Amsterdam,4.25,Coffee,Syrup coffee
2086,04/15/2023,12:05:18,1,1,Amsterdam,3.15,Tea,Green tea
2087,04/14/2023,18:37:32,6,1,Amsterdam,4.5,Chocolate,Hot chocolate
2088,04/14/2023,09:14:38,4,2,Utrecht,3.5,Tea,Herbal tea
2089,04/16/2023,14:16:38,2,2,Utrecht,3.5,Tea,Herbal tea
2090,04/11/2023,13:31:49,1,1,Amsterdam,4.5,Chocolate,Hot chocolate
2091,04/11/2023,13:06:17,1,1,Amsterdam,6.3,Coffee,Organic blended coffee
2092,04/13/2023,08:12:54,2,2,Utrecht,4.5,Chocolate,Hot chocolate
2093,04/13/2023,17:57:47,2,2,Utrecht,4.25,Coffee,Syrup coffee
2094,04/14/2023,17:29:48,1,2,Utrecht,6.3,Coffee,Organic blended coffee
2095,04/15/2023,12:09:07,1,2,Utrecht,4.25,Coffee,Syrup coffee
2096,04/13/2023,08:43:44,1,2,Utrecht,3.5,Tea,Herbal tea
2097,04/12/2023,13:42:56,1,2,Utrecht,4.5,Chocolate,Hot chocolate
2098,04/14/2023,09:52:02,2,2,Utrecht,4.25,Coffee,Syrup coffee
2099,04/11/2023,06:50:29,1,,Amsterdam,4.25,Coffee,Syrup coffee
2100,04/12/2023,08:31:25,3,1,Amsterdam,3.5,Tea,Herbal tea
2101,04/15/2023,09:39:41,3,,Eindhoven,4.5,Chocolate,Hot chocolate
2102,04/13/2023,16:27:29,2,2,Utrecht,3.75,Bakery,Sandwich
2103,04/15/2023,16:33:52,2,2,Utrecht,3.75,Bakery,Sandwich
2104,04/14/2023,12:34:46,2,1,Amsterdam,3.5,Tea,Herbal tea
2105,04/16/2023,13:50:41,2,2,Utrecht,3.0,Tea,Black tea
2106,04/12/2023,10:30:44,2,3,Eindhoven,3.5,Coffee,Milk coffee
2107,04/16/2023,11:46:54,1,2,Utrecht,4.5,Chocolate,Hot chocolate
2108,04/12/2023,09:37:56,1,2,Utrecht,3.5,Coffee,Milk coffee
2109,04/16/2023,10:37:08,2,2,Utrecht,4.25,Coffee,Syrup coffee
2110,04/16/2023,10:52:23,2,3,Eindhoven,3.0,Tea,Black tea
2111,04/15/2023,09:48:11,3,3,Eindhoven,3.75,Bakery,Sandwich
2112,04/13/2023,08:27:12,2,2,Utrecht,4.5,Chocolate,Hot chocolate
2113,04/14/2023,09:06:30,3,1,Amsterdam,3.75,Bakery,Sandwich
2114,04/14/2023,13:33:19,1,1,Amsterdam,3.15,Tea,Green tea
2115,04/15/2023,17:08:05,1,2,Utrecht,3.0,Bakery,Scone
2116,04/13/2023,10:16:05,1,3,Eindhoven,3.15,Tea,Green tea
2117,04/14/2023,16:07:40,1,2,Utrecht,4.5,Chocolate,Hot chocolate
2118,04/15/2023,17:45:10,1,2,Utrecht,3.75,Bakery,Sandwich
2119,04/13/2023,12:50:58,2,1,Amsterdam,3.15,Tea,Green tea
2120,04/16/2023,16:45:38,1,2,Utrecht,3.5,Tea,Herbal tea
2121,04/13/2023,09:00:24,4,3,Eindhoven,3.5,Bakery,Pie
2122,04/16/2023,17:17:45,1,1,Amsterdam,4.25,Coffee,Syrup coffee
2123,04/12/2023,10:46:41,4,1,Amsterdam,4.25,Coffee,Syrup coffee
2124,04/12/2023,11:54:15,1,2,Utrecht,3.5,Tea,Herbal tea
2125,04/12/2023,11:20:34,1,2,Utrecht,3.0,Bakery,Scone
